global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
755.4034847264537	n/a	570634.4247368696	n/a	755.8990734063306	n/a	571383.4091765491	n/a	763.2038901412986	n/a	582480.1779268115	n/a	765.5800749706196	685.1913098888945	n/a	n/a	n/a	n/a	0.0653796631	0.0191234858	-0.0545488211	-0.0074001581	0.0645231873	0.0722378365	-0.0951653004	0.0047375984	-0.0664469241	0.0748142461	-0.0089592993	-0.0205562756	0.0421472495	-0.0585718838	0.0155443277	-0.0188417734	0.0332856302	-0.039671431	0.0869356486	-0.0718930868	0.0169791403	0.0527858319	-0.0553729325	0.0099810799	-0.0034281267	0.0462807795	-0.0487710828	0.020948097	-0.0109272466	0.0306012875	-0.0168220169	0.0320326671	-0.0233075305	0.0644705836	-0.0385260153	0.0126445513	-0.0205201311	0.0947550328	-0.0184487014	0.0090582507	-0.0456442761	0.0276158139	-0.0502110979	0.0214166955	-0.0300091541	0.088184759	-0.099818645	0.0181691586	-0.0573511757	0.0238882744	-0.0483980538	0.0298281393	-0.0568730491	0.0685719058	-0.0016414708	0.0049334654	-0.0496941096	0.0386636447	-0.0276205554	0.0117456269	-0.0070395111	0.0193104637	-0.0564262086	-0.0097660918	0.0435016663	-0.0352939639	0.0066248365	-0.0059232103	0.0067768224	-0.005911408	0.0456743884	-0.0247575669	0.0691662331	-0.0230442884	0.0346938715	-0.0045224488	0.0346709679	-0.0819600476	0.0294920098	-0.1211185775	0.0349026809	-0.0874689564	-0.1087808239	0.0079593613	-0.0018114456	0.0177487395	-0.0209747171	0.0894409536	0.0894356571	0.0894268298	0.0894144721	0.0893985845	0.0621897043065189	n/a	0.0038675593217322	n/a	-0.0725097207504745	n/a	n/a	0.0052576596033117	0.0271186802050209	n/a	n/a	0.0007354228160621	0.0024724747067166	n/a	n/a	6.1131311753533365e-06	0.0006191133578876	n/a	3.833013499148595e-07	n/a	9.02347977244538e-05	n/a	8.142318720373093e-09	n/a	0.0	0.0	0.0	0.0
753.9485502122722	-1.4549345141815593	568438.416367187	2.11683444055673	744.2654879116318	-11.633585494698764	553931.1164963393	135.34031146246548	762.8630447277603	-0.3408454135383181	581960.0250113088	0.116175595930107	765.2212858210588	683.8172428897411	0.8048959999999998	16.549648	0.1021501611203185	0.0641126419102779	0.0476596202	-0.0027813225	0.0020070724	0.0382093551	0.0093022321	0.0354011794	-0.0656046504	-0.0042273864	-0.0276936148	0.0714613792	0.0339683235	-0.0108818959	0.0085057963	0.0579028541	-0.0164648581	-0.0483067284	-0.0176420865	-0.0939891656	0.0478526115	-0.016911069	-0.0755324948	-0.0181062129	-0.0235451724	0.0426976616	0.0145193291	0.0355946543	-0.0361604143	0.0676739954	0.0032499028	0.0967301951	-0.0769655993	-0.054438972	0.0709691279	-0.0206833312	-0.0320730239	0.0142109764	0.0039052834	0.0679593268	0.0143631277	-0.0180216693	-0.0055632719	-0.0686787491	0.0109360385	-0.0104565959	-0.0152164567	-0.0105730778	-0.0989306706	0.0130841482	0.0509364533	0.0082286883	0.0188840372	-0.0277209985	-0.0332412731	0.0827224088	3.57323e-05	0.0347941671	-0.1195706743	0.0683249831	-0.1373947877	0.0133672033	-0.0494183126	-0.0743216147	-0.0487354258	-0.0026435489	0.0258381809	-0.0243201284	-0.0091523552	-0.0294986513	0.1097943	0.0186191381	0.0005985266	-0.0512637961	0.0750745386	0.0018071264	0.0160387771	-0.014633613	0.076842669	-0.059479907	-0.0341176042	-0.2023364624	0.0263089697	-0.0354215505	-0.098548604	-0.0233722365	-0.02985974	0.0606640932	0.0195631755	0.0894268298	0.0893791676	0.0892997494	0.0891886034	0.0890457691	0.0511318689826651	-0.0110578353238538	0.0026144680256604	0.0001222757220494	-0.0906714499695056	-0.0181617292190311	0.0003298484082254	0.0082213118395725	-0.0243893426102204	-0.0515080228152413	0.0026530764143354	0.0005948400329587	0.0028269557848359	0.0003544810781193	1.256568347446215e-07	7.99167900941716e-06	0.0006332136295388	1.410027165119998e-05	4.009595006337006e-07	1.9881766063763376e-10	0.0001501049231978	5.98701254733462e-05	2.253148796821744e-08	3.584431924194217e-09	0.0	0.0	0.0	0.0
756.8211182970075	2.8725680847353487	572778.205100333	8.25164740144011	743.8954447403695	-0.3700431712622958	553380.4327054721	0.1369319485978568	765.2219325474331	2.358887819672759	585564.6060516282	5.564351745800503	767.1049973972578	682.2901168301142	0.765399	15.737547	0.1368058848945446	0.0764351695530104	0.0576422502	-0.0060070456	0.0121456634	0.0464313676	0.053837066	0.1037992153	-0.0153712361	0.0004470968	-0.0522250598	0.0167583168	0.0869141247	-0.0266450148	0.0241548725	-0.003024062	-0.0372103669	-0.0904767956	0.0081693051	-0.0752106509	0.0379505309	0.140497332	0.0550245203	-0.0592756977	0.0869662447	0.0156606001	-0.0094795584	0.0790053512	-0.0183508812	0.1699719924	0.0348196483	0.0827249626	-0.053749913	-0.0396552745	0.0596199356	-0.0945501587	-0.0797733093	0.0207315551	-0.0317920715	0.0675896396	0.0839926444	0.0167193132	-0.0491166971	0.0073866799	0.0361285935	-0.0059818724	0.0349584828	-0.0538062216	-0.025451046	0.1518008536	0.0139022626	0.0718480531	0.1008491918	0.015292452	0.019718637	0.0843836927	-0.0349385009	0.1025431739	-0.1592905883	0.0755820516	-0.1238833354	0.0365429322	-0.0786206289	0.0298964649	0.0688756146	-0.0052650244	0.0365869286	-0.0386701277	0.0002093842	-0.0208768913	0.0398467693	-0.0046897308	0.0450227131	-0.0406299182	0.0762134947	-0.0229656142	0.0331098229	0.0199893555	0.0642863151	-0.087071915	-0.0475513602	-0.1362293986	0.0163393461	-0.0382051721	-0.0319167177	-0.00363097	-0.0019834458	0.0551348492	-0.047530377	0.0893985845	0.0892662243	0.0890457691	0.0887374365	0.0883415308	0.0514030993656575	0.0002712303829923	0.0026422786243956	7.356592065820344e-08	-0.0481836805253266	0.042487769444179	0.0018052105523417	0.0023216670689667	0.0066439381264444	0.0310332807366648	0.0009630645132806	4.414191382802153e-05	0.0023500020787127	-0.0004769537061232	2.274848377846561e-07	5.522509769954011e-06	-2.9924929201285977e-10	-0.000633213928788	8.955013877019782e-20	4.009598796112509e-07	4.714949223150883e-10	-0.0001501044517028	2.223074617689111e-19	2.2531346421021538e-08	0.0	0.0	0.0	0.0
758.0878658814124	1.266747584404925	574697.2123966344	1.6046494425957123	752.6065199027942	8.711075162424663	566416.5738001949	75.88283048541187	764.8782868268341	-0.3436457205989427	585038.7936591528	0.1180923812859666	767.4928111840767	686.9143389687107	0.694573	14.281271	0.0534434588237024	0.0258212939649109	0.0604858355	0.010039438	-0.0364111649	0.0405389335	0.0030596868	0.0673685192	0.0313223757	-0.0034676584	-0.0496025109	-0.0023103097	0.022940762	0.0159293609	0.0021028926	-0.0505238595	0.0660668329	-0.02655855	0.0238624403	-0.040366688	0.0888767051	0.0605052125	0.1060923923	0.1011123208	-0.061423521	0.098638433	-0.0819623371	0.066421563	-0.0503125399	0.0313768584	0.0162902098	0.0148578993	0.1219426041	0.0437822465	0.0149926104	-0.114632496	0.0493935325	0.0123553613	-0.0447373869	0.0312874767	0.0264648346	0.0018037242	-0.016604421	0.047893807	-0.02458679	0.0514271085	0.0147347305	-0.0084011074	-0.0005661646	0.1058702004	-0.0168630626	0.0050748336	-0.0551982517	0.0656417935	-0.0616475925	0.1866529676	0.0356139741	0.0591464408	-0.0231916797	-0.050428902	-0.0016376946	-0.0377846023	0.0945064631	0.0477021873	-0.0372569505	-0.0042646262	0.033669832	-0.0308715928	0.0010383214	-0.0209608047	-0.0097470868	0.0049477862	0.0574257942	-0.0257925052	0.0617567852	-0.0186986065	0.0618878299	0.0075015528	0.0247270439	-0.0995448208	-0.0089729937	-0.1176322127	0.0615369295	-0.0714217461	-0.0364971237	0.0037291113	0.0219480185	-0.0181538313	-0.0542787818	0.0893562221	0.0890968986	0.08866525	0.0880621112	0.0872886488	0.0513400193293875	-6.308003627000097e-05	0.0026357975847418	3.979090975824638e-09	-0.0293395222301313	0.0188441582951953	0.0003551023018543	0.0008608075646923	-0.0047508073841839	-0.0113947455106283	0.0001298402252519	2.257017080161627e-05	0.0025540018364209	0.0002039997577082	4.161590114500442e-08	6.52292538044133e-06	0.0002579997381264	0.0002580000373756	6.656386487329096e-08	6.656401928585848e-08	-8.292330533614823e-07	-8.297045482837974e-07	6.87627456787207e-13	6.884096374428203e-13	0.0	0.0	0.0	0.0
758.9181553663191	0.8302894849066433	575956.7665446164	0.6893806287465392	757.6914754330534	5.084955530259208	574096.3719439174	25.8567727447137	766.2201229827573	1.341836155923147	587093.2768637117	1.8005242693426082	768.866771517147	687.5882641200725	0.700821	14.409735	0.0996885650478997	0.0464950169093275	0.0665719527	0.0258131688	-0.0671810533	0.0146829073	-0.0108450502	0.068234348	-0.0646282558	-0.0018460218	-0.0658783045	-0.0520794032	0.0219806548	0.0317384281	-0.0224309234	0.0033514949	0.0315934652	0.0141933994	0.0158108669	0.027005672	0.0067157467	0.0152440847	0.0223848639	0.0788030592	0.0311422547	0.1104032947	-0.0411741102	0.0125143488	0.0311439371	0.0806309483	0.0407431056	0.1026482235	0.0367243855	-0.0174704194	-0.0131368229	-0.0236480525	0.0253987279	0.0024100036	-0.0781513593	-0.0048003183	0.0307997047	-0.0309922187	0.0097202782	0.0114734151	-0.0268629755	0.0168162383	0.0477606599	-0.0210090006	0.0430542621	0.0145842611	0.0078677437	-0.051869431	-0.0225338545	0.0849844605	1.8417e-05	0.0792038081	0.0275810556	0.0632961043	-0.0710460916	0.0699034937	-0.0833608627	0.0282330701	0.0094214089	-0.0039493582	-0.0024349924	-0.0090017663	0.0392889018	-0.0344735329	0.0091186285	-0.0126936487	0.0257959013	0.0254034594	0.0329781758	-0.0399222146	0.0836974778	-0.0077964833	0.0147882281	-0.0032792937	0.034286744	-0.0817073794	-0.0162573106	-0.1242688955	0.0087258501	-0.060022766	-0.0496173385	-0.0019838884	-0.0376780223	0.0093846676	-0.0514147226	0.0892997494	0.0888712973	0.0881587327	0.0871643333	0.0858912784	0.0457825726081893	-0.0055574467211981	0.0020960439546241	3.0885214058956616e-05	-0.0596258779478944	-0.0302863557177631	0.0009172633426628	0.0035552453210572	0.0065690320438562	0.0113198394280401	0.0001281387646766	4.315218199320956e-05	0.0017719886492343	-0.0007820131871866	6.115446249337446e-07	3.139943773015199e-06	0.0004570606048182	0.0001990608666918	2.089043964767788e-07	3.9625228648090576e-08	6.859517668620567e-05	6.942440973956715e-05	4.705298264611774e-09	4.819748667687306e-09	0.0	0.0	0.0	0.0
757.2599386443061	-1.6582167220129804	573442.6146755782	2.749682697163474	765.3575839440799	7.66610851102655	585772.2313007193	58.76921970283371	765.4537810618743	-0.7663419208829509	585919.4909419199	0.5872799397025711	769.1332458697974	697.0651327305809	0.860222	17.687229	0.0432561299818392	0.0266145054708606	0.0570342938	0.0254889529	-0.088462286	-0.0168852687	-0.0303012831	-0.0680138573	-0.0524901218	0.0152639379	-0.0596361727	-0.0074801398	-0.007495824	0.0572355989	-0.0468703324	-0.0488010178	-0.042386497	-0.0343845652	0.0530567563	-0.0421625266	-0.0202605883	-0.0342632967	0.0233654653	0.1076150253	0.0073558822	0.0622844213	-0.0384252827	0.1517061884	-0.1038408901	0.0162848244	-0.0336805851	-0.0159104206	0.0236141343	0.0672101721	-0.0026960277	-0.0335370633	0.0680116414	-0.0145077873	-0.0727373121	-0.0042554118	-0.0147278274	-0.0639715997	0.0302090058	0.0401298033	0.0324146684	-0.0088958562	0.0217653565	0.0376286743	-0.0776196779	-0.0179886554	-0.074707774	0.0995611436	-0.0366330655	0.075866182	0.0059109765	0.1544039597	-0.0400569082	-0.0015682505	-0.0046784773	0.049111271	-0.0049166325	0.0942813353	0.0023580187	0.0440043395	-0.0406910096	-0.0098175907	0.0365099827	-0.0410894793	0.0071577086	-0.0227421878	0.0569456559	0.0161773847	0.0148870334	-0.0657102229	0.0433637347	0.0489493935	-0.0409489802	-0.002272571	0.0301173801	-0.0579059732	-0.0096464659	-0.1055369895	0.1290644245	-0.0376913436	0.0142169625	0.1163297122	-0.0228968684	-0.0754641367	0.004245925	0.0892291752	0.0885895631	0.0875269369	0.0860463708	0.0841549343	0.0489313141446672	0.0031487415364779	0.0023942735039241	9.91457326354121e-06	-0.0618947127018998	-0.0022688347540053	5.147611140982731e-06	0.0038309554604507	-0.0127418636512572	-0.0193108956951134	0.0003729106925475	0.0001623550893072	0.0020310012002841	0.0002590125510497	6.708750160132518e-08	4.124965875555454e-06	0.0004989993105062	4.193870568800005e-05	2.490003118856631e-07	1.7588550347846875e-09	-1.0067265008449535e-06	-6.960190318705062e-05	1.0134982475035242e-12	4.8444249272595675e-09	0.0	0.0	0.0	0.0
755.856307937293	-1.4036307070131215	571318.7582485959	1.9701791616701556	749.0810752053862	-16.27650873869368	561122.4572308576	264.9247367207717	765.4148895131561	-0.0388915487181975	585859.953088437	0.0015125525616999	767.3856188133769	677.4866083199878	1.1331	23.297922	0.1696559439326002	0.1113294968300753	0.0331228247	0.0061627112	-0.0257877945	-0.027755447	0.0298138576	0.0187694603	0.0439363234	-0.0088702129	-0.0291131515	-0.015348915	-0.056814263	-0.0151662801	-0.1166740719	0.005060587	0.109921237	-0.0400151063	-0.0815641357	0.0734673402	0.0750962968	0.0205774086	0.0238663615	-0.0721094949	-0.0215406156	0.0431434898	0.0491302781	-0.1909890549	0.0373841486	0.1709026082	-0.0618268264	-0.2702495853	-0.1221556676	0.0783688713	0.0606844871	0.1856140857	-0.0349548514	0.0026816935	-0.0186958208	0.0088909936	-0.0563717801	0.0172580707	0.0745291479	0.0548081097	-0.070348722	0.1044114193	-0.0916172615	-0.0904137221	0.0527293409	0.0950901284	0.039462794	-0.1470221919	0.001105138	-0.0086412235	0.0104363593	-0.0922510038	0.124083773	0.1121135547	0.1232662475	0.163598983	0.0606045337	0.0175684655	-0.0835901615	-0.0789952943	-0.1371270394	-0.0061965375	0.0465880181	-0.0253397322	0.0227576005	-0.0197970214	-0.093754869	-0.0469498762	0.1649024902	-0.0090957818	0.0514555733	0.0237799969	0.0146707834	-0.0401331228	0.0492686284	-0.0317239919	-0.0977670319	-0.094562783	-0.0219851672	-0.0536573036	0.0590903	0.0676906904	-0.0203798914	0.1266875631	-0.0431039543	0.0891445106	0.0882518737	0.0867707607	0.0847110477	0.0820864692	0.0417108077900962	-0.0072205063545709	0.0017397914865023	5.213571201640018e-05	0.0017420577127467	0.0636367704146464	0.0040496385488064	3.034765074540264e-06	0.0216499191622574	0.0343917828135146	0.0011827947250919	0.0004687189997322	0.0009910012416614	-0.0010399999586226	1.0815999139352177e-06	9.820834609744365e-07	0.0007470004036791	0.0002480010931728	5.580096030967383e-07	6.150454221495339e-08	-8.700912990825893e-07	1.3663520176236416e-07	7.570588687392279e-13	1.8669178360641963e-14	0.0	0.0	0.0	0.0
757.8699750454149	2.013667108121922	574366.8990753378	4.054855222332104	753.4099841812282	4.328908975841955	567626.6042639585	18.739452921125043	765.8339814685639	0.4190919554077936	586501.6871719927	0.1756380670875281	768.3402570831736	687.5325144500396	1.063693	21.870832	0.1862736349618994	0.1455803695650152	0.0488746125	0.0057056189	-0.0430665289	-0.0313248817	0.0348052623	0.0304080761	0.0310560364	-0.0188338971	-0.0676146878	-0.0336940636	0.0121964082	0.0085739993	-0.0110615481	-0.0231996479	-0.0565403968	-0.0893601902	0.0221546733	-0.0376168428	-0.032788647	0.0084153741	0.0251237491	-0.031992428	-0.0379099372	-0.0541254172	-0.0531380172	0.0925483496	0.0652181946	-0.089097545	-0.0240370998	-0.0868857026	0.0218120729	-0.012909268	-0.130007293	0.1235659825	0.0106986136	0.01872385	-0.0703477756	0.0053428643	0.0014659244	-0.0033910986	0.0280118256	0.0290610305	0.0901101852	-0.0077529384	0.0297963114	-0.0180348324	-0.0718122589	0.014853272	-0.0307093384	0.0633057524	0.0123629219	-0.0032439048	0.0797589937	0.0053965972	0.0726185039	-0.0396594758	0.0467783215	-0.0817509157	0.0975838588	-0.0571600804	0.0083697771	-0.0132941291	-0.0497036139	-0.0077710055	0.0284343767	-0.0326801505	-0.0040601789	-0.0310286836	0.1252086911	0.0244831726	-0.0574402497	-0.0899544567	9.47795e-05	0.0985498226	-0.045809046	-0.0651651122	0.0512734643	-0.0540343579	0.058315561	-0.0754893511	0.1023468793	-0.0748642915	-0.0466811595	0.1108831275	-0.0097089251	0.0370247124	0.1047820057	0.0890457691	0.0878584426	0.0858912784	0.0831617371	0.0796940463	0.0414325290569479	-0.0002782787331482	0.0017166544640548	7.743905332262213e-08	-0.1383447051097164	-0.140086762822463	0.019624301118077	0.0191392574318943	0.0381697432263763	0.0165198240641189	0.0002729045871094	0.0014569292979674	0.0010979206824676	0.0001069194408062	1.1431766822310541e-08	1.2054298249901206e-06	0.0010790786530774	0.0003320782493982	1.1644107395273355e-06	1.102759637234395e-07	0.0001479076053398	0.0001487776966388	2.1876659717354038e-08	2.2134803017171382e-08	0.0	0.0	0.0	0.0
758.1364552218349	0.2664801764200319	574770.8847363293	0.0710116844248513	746.9119770827803	-6.498007098447943	557877.5015097077	42.22409625147985	765.3289030000761	-0.5050784684877954	585728.3297672999	0.2551042593299769	767.7044265141429	685.2336302456214	0.871896	17.927259	0.2111010249116175	0.1255451165088512	0.0377346001	0.0126431266	-0.0069623963	0.0134787258	0.0180806538	0.0034908129	0.0194401831	-0.0221072733	-0.0264260757	0.0159613664	0.0794366988	0.0300064701	-0.020914282	0.017064073	-0.1822946971	0.0837096399	0.0550956763	-0.0746195421	-0.1707258444	0.0236871939	-0.1229424468	-0.0285897469	0.072399107	0.0708950489	-0.1416423501	0.0893879333	0.0224679062	-0.085394183	-0.0463521339	-0.0370772521	0.0261702968	-0.0382865474	-0.0944121617	0.0004564174	-0.0625105554	0.0270097227	-0.0205419748	0.0378231329	0.0661857781	-0.0478725564	0.0146088106	-0.0485372103	0.1642388334	-0.1724032115	0.1206177689	-0.0108814367	0.0174975479	-0.143260545	0.0967921638	0.0484440167	0.013444606	-0.0002855664	0.0834887746	0.1239682531	0.0633160787	-0.0800002875	0.0868328666	-0.0873912997	0.0181058338	-0.0173181979	-0.0896659115	-0.0061940271	-0.0003453753	-0.0104643169	0.0370310009	-0.0448238504	-0.0065075561	-0.0370146067	0.1873411949	0.0603690223	-0.124953072	-0.0654053396	0.0173296231	0.0777639119	-0.0342492217	0.036289661	0.074077634	-0.0421818392	-0.0653940424	-0.0734965402	0.0289265185	0.0578805396	0.0184765622	-0.0441350135	0.0453357657	0.0359447173	-0.07957631	0.0889329663	0.0874095183	0.0848897399	0.0814023527	0.0769871073	0.0298410774218353	-0.0115914516351126	0.0008904899016959	0.0001343617510091	-0.1202979601085729	0.0180467450011434	0.0003256850051362	0.0144715992062837	-0.0712387733258452	-0.1094085165522215	0.0119702234941577	0.0050749628249711	0.0018073485226578	0.0007094278401901	5.032878604369317e-07	3.266508682353332e-06	0.0006594166527618	-0.0004196620003155	4.348303219395764e-07	1.7611619450889054e-07	0.0004599039992968	0.000311996393957	2.11511688569191e-07	9.734174984217155e-08	0.0	0.0	0.0	0.0
759.3685275947159	1.2320723728810208	576640.5607013669	1.5180023320166691	747.1451994516317	0.2332223688514432	558225.9490636186	0.0543926733326786	764.9537569736849	-0.3751460263912349	585154.2503081554	0.1407345411171331	766.9823414509194	685.7053933890976	1.026966	21.115688	0.2206177905487909	0.1598152500747449	0.0405431711	0.0234942327	-0.0181693597	0.0354049619	0.0099447124	0.0576634355	-0.0282820696	0.0017191622	-0.0570062405	-0.0125983317	0.045306037	-0.0163790052	0.0599597747	0.0462989991	0.0659980645	0.0464528368	-0.0100072778	0.0041328256	0.100660342	0.043663754	0.0794126043	-0.1136306739	-0.1117118022	0.0113809854	0.0381413951	0.0711950363	-0.043554563	0.0142347196	0.0212152949	-0.1150220997	-0.0529269803	0.0073503177	0.0235223211	0.0044088299	0.0204192611	0.0101326629	-0.0430491371	0.0370402032	0.0489900774	0.023679669	-0.0620060166	-0.0169870035	-0.130948539	0.0228012582	-0.0568348111	-0.0091574496	0.0249722931	0.1028900179	-0.0829782042	0.0059090329	0.0203935103	-0.0867361026	0.0181235344	0.0777061318	0.0880851422	0.0455147959	0.0062724899	0.0483101849	0.0656536729	0.0893634755	0.0188657428	-0.0959402455	-0.0519674793	-0.0013265857	0.0394088679	-0.0158130233	0.0199171449	-0.0056568886	-0.1126123066	-0.0205410507	0.1371581417	0.0120724607	0.1152793994	-0.0740373934	0.0648258988	0.0472957276	0.0396030195	-0.0596016135	-0.079026101	-0.099663273	-0.0176640154	-0.0134481813	-0.0292819894	-0.0517921212	-0.0089681089	-0.0355788553	-0.0894333321	0.0888061199	0.0869053842	0.0837675684	0.0794373389	0.0739763355	0.0299993239460576	0.0001582465242223	0.0008999594372205	2.5041962428439536e-08	0.0354790120934325	0.1557769722020054	0.0242664650684243	0.0012587602991259	-0.0711547511740775	8.402215176769867e-05	7.059721987674189e-09	0.0050629986146448	0.0019799993225235	0.0001726507998657	2.980829869426608e-08	3.92039731719352e-06	5.978266770512164e-10	-0.0006594160549351	3.5739673579409943e-19	4.348295335062011e-07	-1.3931828802583868e-10	-0.000459904138615	1.9409585378450544e-20	2.115118167152861e-07	0.0	0.0	0.0	0.0
