global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
736.2583340091145	n/a	n/a	542076.3343978768	814.408631697945	n/a	n/a	663261.419384119	753.687593203872	n/a	568044.9881494453	n/a	769.5617899880481	644.0461355105851	n/a	n/a	n/a	n/a	-0.0635334048	0.0012844397	-0.0327008086	0.0561681923	-0.0358605877	0.0208241802	0.0200688845	0.0351790699	0.0071338678	0.0106262194	0.0618872342	-0.0201836839	0.0064193606	-0.051216248	0.0159726609	-0.0211653299	0.1069264641	-0.0477931148	0.0089417108	-0.014686447	0.0240809533	-0.1573119693	0.0461860941	-0.0274170301	0.0054760226	0.0877762061	-0.0434642067	-0.117949445	0.06060743	0.0651037523	-0.0247245376	0.0208719898	-0.0419328338	0.0204039965	-0.0298971906	0.0878878529	-0.103329245	0.0121036012	-0.0583625142	0.0271318454	-0.1018128829	0.0473097132	-0.1105596942	0.0781467074	0.0931125834	-0.0092809327	0.0516742633	-0.0954926041	-0.0515581238	-0.0750188145	0.0927025587	-0.0667319294	0.0522420736	-0.1211077095	0.1489786546	-0.0278525337	0.0126838514	-0.0613762421	0.0837037038	-0.1140792558	0.0422434561	-0.0529842665	0.0194088371	-0.0857606811	0.0387798048	-0.0198722578	0.0560297304	-0.0453343647	0.0042049205	-0.0128950767	0.0078846827	-0.1140599767	0.0894409536	0.0894356571	0.0894268298	0.0894144721	0.0893985845	-0.0494943576878057	n/a	0.0024496914429284	n/a	0.0295050581619449	n/a	n/a	0.0008705484571397	-0.2541568806539303	n/a	0.0645957199837361	n/a	0.0018590060645483	n/a	n/a	3.455903548027358e-06	0.0017660000545176	n/a	n/a	3.1187561925561665e-06	-3.141420304474617e-06	n/a	9.868521529365397e-12	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.6203156415128	2.361981632398283	5.578957231786859	545559.970678368	819.6342389314071	5.225607233462142	27.306970958411863	671800.285628667	753.2093684637724	-0.4782247400995629	567324.3527415949	0.2286989020432945	769.3810068158961	645.6625605267147	1.013267	18.110922	0.0502551701202795	0.0422248690499019	-0.0428295228	0.0775960862	0.0106396008	0.0355587117	-0.0297444616	0.0659020631	0.0038377524	-0.0003691158	0.0352095904	0.0108650675	0.0788030184	0.0100180672	0.0577754016	-0.0058399142	-0.0194899185	-0.0602932556	0.0653421288	-0.0463757612	0.0496561588	0.0463517116	-0.0124169522	-0.0057857023	-0.0010978377	-0.0764261663	0.0720214363	0.0352836856	-0.0080422896	-0.1012236863	-0.0158820333	0.0809135694	0.0101716028	-0.0099868359	-0.0650033782	-0.0161980715	0.0438166831	0.0678758101	-0.072961055	-0.0625341631	-0.0233397238	0.0665345105	-0.0152706369	-0.0083209748	-0.1014510899	0.0042632555	0.1043774543	-0.0494633326	-0.0760175662	0.0380460613	-0.0560080608	-0.0755875425	0.07486858	-0.1078191385	0.0123930566	-0.0474474319	0.0854666058	0.0157700367	-0.0028747389	-0.1432491538	0.0407218817	-0.0543404273	0.0204572147	-0.1114106738	-0.0344834022	-0.0713925741	0.0278120759	0.036139117	0.0236845613	0.0362052348	-0.043348498	-0.0116203415	0.0070867818	-0.1006334881	0.0894268298	0.0893791676	0.0892997494	0.0891886034	0.0890457691	-0.0493630041500381	0.0001313535377675	0.0024367061787166	1.7253751884063024e-08	0.0380673881417124	0.0085623299797675	7.331349468242532e-05	0.0014491260399317	-0.2534559776024849	0.0007009030514453	0.0642399325824313	4.912650875254429e-07	0.0010510046835294	-0.0008080013810188	6.528662317284493e-07	1.1046108448007345e-06	0.0017740011310378	8.0010765202e-06	6.401722548209575e-11	3.147080012923394e-06	-1.932206817593712e-06	1.2092134868809052e-06	3.73342318595562e-12	1.4621972568546773e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.5786309806455	-3.041684660867304	9.251845576155446	541075.9223553606	812.1936688630477	-7.4405700683594205	55.36208294216611	659658.555741218	753.8969272784333	0.6875588146608607	568360.5769598633	0.4727371236178477	769.7028657827805	656.9388195507286	1.119724	20.013702	0.0540269850999193	0.0273081689148784	-0.080180392	0.0303078642	0.0169216374	0.0234554369	-0.0624467095	0.0184116405	-0.0326089015	-0.0012564264	-0.0914526733	0.0507767569	0.0721199268	-0.0169999541	0.0570289694	-0.0276296469	0.0191895358	-0.106255173	0.0605983387	-0.0043805358	0.0621139945	0.0116901031	0.0416107736	-0.1513221929	0.0440175645	0.0131240966	-0.0339282416	-0.0074634562	-0.0181059047	-0.0156257298	-0.0334024183	0.0699197118	-0.0155337117	-0.0176532452	-0.0730275516	0.0238323844	0.0735121721	0.070608395	-0.0909477071	0.0157604494	-0.1498599694	0.0273750594	-0.1141313127	0.0285617212	-0.0105594765	0.0531384891	0.0299505591	-0.0257622095	-0.0336714873	0.0745745956	-0.0555651763	-0.0805750329	0.1023597402	-0.0192232231	0.0735681006	-0.0242696046	0.1578451622	0.0314670687	-0.0294231875	-0.1240003984	0.0977624552	-0.0380621733	0.0727324751	-0.0604540849	-0.0155459141	-0.0122913372	-0.0034656793	0.035552748	0.0165399008	0.0470620088	0.0050385329	0.0311443391	0.0680420923	-0.1825450955	0.0893985845	0.0892662243	0.0890457691	0.0887374365	0.0883415308	-0.0496119597997051	-0.0002489556496669	0.0024613465551675	6.197891550111599e-08	0.0164793536472416	-0.0215880344944708	0.0004660432333344	0.0002715690966308	-0.2455167165743148	0.0079392610281701	0.0602784581174324	6.303186567342068e-05	0.0012410048521339	0.0001900001686045	3.6100064069738426e-08	1.5400930430198832e-06	0.0014790011676359	-0.0002949999634019	8.702497840712243e-08	2.1874444538683555e-06	-1.9176602717651484e-06	1.45465458285636e-08	3.677420917906383e-12	2.1160199554250106e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.4337360830568	-2.1448948975886424	4.600574121701793	537925.0452247511	805.3857750934103	-6.807893769637417	46.34741757866796	648646.2467228132	753.4820992199343	-0.4148280584989834	567735.2738448789	0.172082318118036	769.4690278010581	644.0822741560233	0.994143	17.769104	0.0783568920831302	0.0570061357660278	-0.070529633	-0.0786353521	-0.0209824397	-0.0210898055	-0.0836080987	-0.0594845606	-0.009069147	-0.0267422033	-0.0991221842	0.0610470669	0.0887717197	-0.0069601608	0.0230060372	-0.0193220412	-0.0283599953	-0.0347919401	0.0635387171	0.0288726806	0.0882303848	0.0106502484	0.0627049036	-0.1370054609	0.1191167137	0.0471309426	-0.0507279934	0.0163842166	0.0212549072	-0.0616646557	-0.0567225484	0.0868285772	-0.0005568448	0.0095048873	-0.0354593675	-0.0007997089	0.0470947441	0.071950168	-0.0140512103	0.0360230048	-0.1536579586	0.0082901242	-0.125183535	0.014287882	0.0097797257	0.0375073897	0.0704517207	-0.0003638593	-0.1012589096	0.0298337124	-0.0552475542	-0.0662722991	0.0655366435	0.0475780489	0.1079768055	-0.0167004313	0.1619776401	0.0313563761	-0.0234635918	-0.1125770484	0.0733433327	-0.0319014061	0.0551960847	-0.0228838738	-0.0057455859	-0.0423851549	-0.0654430016	-0.088547668	0.042874532	0.0438329874	0.0882175223	-0.0082800664	0.0944327038	-0.0783471423	0.0893562221	0.0890968986	0.08866525	0.0880621112	0.0872886488	-0.0496072756120611	4.684187643995419e-06	0.0024608817936509	2.1941613884159357e-11	-0.0128759873273764	-0.0293553409746179	0.000861736043736	0.0001657910496547	-0.1969202509944878	0.048596465579827	0.038777585251732	0.0023616164668513	0.0012330063667564	-7.998485377500074e-06	6.397576833408249e-11	1.520304700461818e-06	0.0014789975955171	-3.572118799973628e-09	1.2760032721125035e-17	2.1874338875453632e-06	-1.9116909472406685e-06	5.969324524479971e-09	3.654562277761924e-12	3.563283527855804e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.6336338912173	3.199897808160472	10.239345982670192	542629.11057978	806.4180522752845	1.0322771818741785	1.0655961802180958	650310.0750354634	752.7386760426991	-0.7434231772351723	566615.5144105155	0.5526780204504383	769.1015376759999	636.6992381145787	1.232639	22.031925	0.1389769490182079	0.0851354241638227	-0.0447553513	-0.0402551836	-0.0714544789	0.0334698085	-0.0163595927	-0.0484801395	0.0280518061	0.071199574	0.0794338158	0.0017329584	0.065731906	0.0112092287	0.0523800297	-0.0118673414	0.0406769243	0.0881329424	0.0702435275	-0.0215426126	-0.0105300664	0.0904501726	-0.0733418726	-0.0234373639	-0.0219281608	-0.0318376331	-0.039011943	0.1179424781	-0.0601137624	0.0369505106	-0.0350927948	0.0650825482	0.021980843	-0.0239837742	-0.0277777383	-0.0142375027	-0.0935070337	0.0967159369	-0.0054333748	-0.014649509	0.0352021626	0.0914142913	0.0261670266	0.0339958007	-0.0303766927	0.1194361223	0.0331892087	0.0407707074	0.0121482438	0.0048237045	-0.0399308526	0.0012578078	0.0635668824	-0.0425759024	-0.0112416168	-0.0943711851	0.0823026039	-0.0058525109	0.03495518	-0.0364089196	-0.0053859298	-0.0631514346	-0.055003688	-0.0672405836	0.018548759	-0.0946482656	-0.0031343197	0.043318156	-0.0276898852	0.038470715	-0.0697917127	-0.0296563817	-0.0481577014	0.0001992854	0.0892997494	0.0888712973	0.0881587327	0.0871643333	0.0858912784	-0.0496203868419229	-1.3111229861799412e-05	0.002462182790342	1.7190434848894062e-10	0.0674579256492364	0.0803339129766128	0.0064535375741339	0.0045505717328979	-0.2066949353761487	-0.0097746843816609	0.0427227963101502	9.55444547610856e-05	0.000390001198418	-0.0008430051683384	7.106577138452542e-07	1.521009347674762e-07	0.0016119998898536	0.0001330022943364	1.7689610298772968e-08	2.598543644888018e-06	-8.143450206909682e-07	1.0973459265497002e-06	6.631578127241734e-13	1.2041680825152202e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.4318251606564	1.798191269439144	3.2334918414871603	545281.5604100983	817.7420407502548	11.323988474970292	128.23271498126002	668702.0452103913	754.0359511304257	1.2972750877265753	568570.2155971657	1.6829226532359935	769.8053817065794	653.7321127902629	0.951199	17.001516	0.1105037084286025	0.0828562836588896	-0.0406126263	0.0195449342	-0.0255330032	0.0710258235	-0.0070067076	0.0470676619	0.0046097457	0.0533355888	-0.0160069221	0.0234292532	0.0843036978	0.0319804888	0.051808587	-0.0239113601	-0.0010297083	-0.0211356488	0.0397857085	0.0166196181	0.0006074463	0.0343753582	-0.0229440926	-0.0384787839	0.0715602762	-0.0040021956	0.0740842284	0.0856265329	0.045619075	-0.0830643723	-0.0174764751	0.0796621241	0.0358000396	-0.0090622651	-0.0543624767	-0.0128427335	0.0003073214	0.0410300684	-0.0326746063	0.0176331256	-0.0321119156	0.0874514764	-0.0080341915	0.0181757144	-0.0534658548	-0.0110854863	0.0913572568	0.0375735725	-0.0273175048	0.020131461	-0.0495627262	-0.0610423466	0.0296716236	-0.0427914401	0.0075944736	-0.0054888451	0.1025905862	0.0153113567	0.0160266827	-0.0911216038	-0.0134289419	-0.0227691871	-0.0236228088	-0.0634431251	-0.0118182989	-0.0191236255	0.0326355986	0.0510311095	-0.004191279	0.0165363792	-0.0084798204	-0.0722374687	0.0048777993	-0.0414573377	0.0892291752	0.0885895631	0.0875269369	0.0860463708	0.0841549343	-0.0424619977096938	0.0071583891322291	0.001803021249498	5.124253496841574e-05	-0.0142777370766395	-0.0817356627258759	0.0066807185612381	0.0002038537760296	-0.1942858810503622	0.0124090543257864	0.0377470035755154	0.0001539846292603	0.000441000938215	5.0999739797e-05	2.600973459361706e-09	1.9448182750651026e-07	0.0014789993962249	-0.0001330004936286	1.7689131305477832e-08	2.187439214033619e-06	-8.26156489212019e-07	-1.1811468521050758e-08	6.825345446671288e-13	1.39510788623773e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.2945955964835	-2.1372295641729124	4.567750209974737	542129.7315045892	811.347079534116	-6.394961216138768	40.89552895591903	658284.0834685392	754.4372859784027	0.4013348479769547	569175.6184744581	0.1610696602006853	770.4010836928638	645.1015201964119	0.96189	17.192614	0.140853894602846	0.0670904049579332	-0.047072964	-0.0024585488	-0.039210444	0.024895525	-0.0244587235	-0.0107268391	-0.0280563771	0.013287945	-0.0370539865	0.0254860478	0.0474609102	-0.0234060932	0.0448790937	-0.0293296321	0.0417039092	-0.0590837609	0.0967414065	0.0449957925	0.0217280521	-0.0211570245	0.0455275745	0.0511568647	0.0418962395	0.0910188962	-0.0608517036	0.0508334305	0.0824179969	-0.0565929634	0.0055695908	0.0509236678	-0.0198289301	-0.0237145863	-0.0553485389	0.0223484324	0.0445300652	0.0950791529	-0.0489557706	0.0463509735	-0.0329793189	-0.0460565796	0.0322850501	-0.0316090921	0.0848846168	0.0320321864	0.0151473338	0.0506714905	-0.0753105424	-0.0469863683	-0.0445787603	-0.0044372658	0.0787550124	-0.0195386194	0.008926705	-0.0476278918	0.0799534394	0.0313327297	0.022224273	-0.1066475317	0.0002790042	-0.041183904	0.0143187259	0.0104633653	0.023797556	-0.0094149335	-0.0377065562	-0.0600959089	-0.0661278317	0.1093198322	-0.074566291	-0.0303961825	-0.0820530763	-0.0470497961	0.0891445106	0.0882518737	0.0867707607	0.0847110477	0.0820864692	-0.0230869719975572	0.0193750257121365	0.0005330082760159	0.0003753916213459	0.0285685163784989	0.0428462534551384	0.0018358014351419	0.0008161601280685	-0.1765147107574307	0.0177711702929315	0.0311574431137794	0.0003158144935803	0.0009700036483475	0.0005290027101325	2.798438673275299e-07	9.409070778074604e-07	0.0021660012081194	0.0006870018118945	4.7197148954632594e-07	4.6915612335747e-06	-2.050537315003765e-06	-1.224380825791746e-06	4.20470328022285e-12	1.4991084065664781e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.1049997199173	-0.1895958765662726	0.0359465964109332	541850.5706126594	812.2862339849057	0.9391544507897152	0.8820110824381315	659808.925921381	753.0546852225688	-1.3826007558338915	567091.3589356621	1.911584850032448	769.5121638511544	649.153400280679	0.93629	16.735043	0.0663966599267402	0.0420047845430071	-0.0474232019	0.0117826409	-0.0502068314	0.0022978732	-0.0171079369	0.0014768984	-0.0545994748	0.0267869124	0.044150539	0.0355460334	0.0362061887	0.0030083607	0.0307059532	-0.0306813227	0.0282078004	0.0623703487	0.0647320733	0.0127786205	0.0259559054	0.0371596612	-0.0200852359	-0.0160287388	0.0633238911	-0.0255873619	0.0576624834	0.1122752367	-0.0037207124	-0.0860781355	0.0048591462	0.037886316	-0.0135806649	0.0042797912	-0.0540686211	0.0071036454	-0.0420871439	0.093492078	0.0293540551	-0.0135990647	-0.0116376414	0.0706075629	0.0031953647	0.0043117138	-0.0792037459	-0.0052368182	0.080680927	0.0573536469	0.024905328	-0.0567101362	-0.0409230476	-0.0086801064	0.0172425543	-0.0369639927	0.0123554742	-0.0780233027	0.0674467964	-0.0385847058	0.0523660995	0.012380028	-0.0084536019	-0.0317053297	-0.0411235695	-0.0118285453	-0.0467831244	0.0307022091	0.0374095348	0.0568439062	0.0093466784	0.0339092011	-0.0540114665	-0.0231060768	-0.044502749	0.0416808674	0.0890457691	0.0878584426	0.0858912784	0.0831617371	0.0796940463	-0.0082293666617232	0.014857605335834	6.772247565308125e-05	0.0002207484363154	0.0215477596720745	-0.0070207567064244	4.929102473080321e-05	0.0004643059468854	-0.1783227139987602	-0.0018080032413295	0.0317989903278836	3.2688757206580304e-06	0.0011369978409544	0.0001669941926068	2.7887060364430383e-08	1.292764090334967e-06	0.0014789990524124	-0.000687002155707	4.71971961946065e-07	2.1874381970367773e-06	-1.8409927658577167e-06	2.095445491460484e-07	3.3892543639404458e-12	4.3908918076820693e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.0879593892496	0.982959669332331	0.9662097115339257	543298.659876608	812.725167050569	0.4389330656632637	0.1926622361325509	660522.1971573753	753.9213294413553	0.8666442187865186	568397.3709866205	0.7510722019560953	769.4683820582147	634.5350355399671	1.156529	20.671549	0.3363246656723343	0.2213090605710986	0.0110811947	0.0303029893	-0.0606465545	-0.0411879659	-0.0012334206	-0.0199261892	-0.0482833089	0.0666553884	0.0699667676	-0.0504248642	0.0111460115	0.079579995	0.0645210455	-0.0387400536	-0.0600268192	0.13539672	-0.1114116109	0.0997655357	0.0759921513	0.1083835248	0.0303528117	0.06470006	-0.0514876168	0.0208984761	-0.0022899398	0.0587246942	-0.0322217541	0.1349196673	-0.0081268347	0.010818248	0.0617498393	0.0164998796	-0.09152584	-0.0462752166	-0.0277112391	-0.0139735914	0.2158732594	-0.0278959698	0.0522728481	0.0426392603	-0.007787716	-0.04038096	0.0429148	0.0868795288	-0.0131968813	0.0697143174	0.0364422491	0.153935687	-0.0034238818	0.0539239127	-0.096757127	-0.0014863368	-0.0503438549	-0.0077190232	-0.0723541497	0.0541962286	0.0279490303	-0.0073477657	-0.0627992918	0.0454285203	-0.0527643713	0.0090108789	0.0157959622	0.0501520752	0.0624621499	0.0440565836	0.0386062192	0.0157631405	0.0104806624	-0.127617367	-0.0264665773	0.0241121128	0.0889329663	0.0874095183	0.0848897399	0.0814023527	0.0769871073	-0.0290260075927335	-0.0207966409310103	0.0008425091167734	0.0004325002740133	-0.0381092590863403	-0.0596570187584148	0.0035589598871418	0.0014523156281098	-0.0509967359079368	0.1273259780908234	0.0026006670732638	0.0162119046967848	-0.0014300040389544	-0.0025670018799087	6.589498651455311e-06	2.044911551425897e-06	0.0014789992980861	2.4567369991644605e-10	6.035556683063598e-20	2.1874389237391767e-06	2.05743949335856e-06	3.898432259216277e-06	4.233057268831529e-12	1.5197774079698126e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.3298480768512	0.2418886876016586	0.0585101371896527	543655.3048650326	811.3056430319081	-1.4195240186609226	2.0150484395552555	658216.8464154179	753.8985709574686	-0.0227584838867187	568363.0552917132	0.000517948588822	769.6091828759037	637.0272672379664	0.970095	17.339262	0.1964592646245175	0.1053254719829011	-0.0074616563	0.0305588207	0.0326420676	-0.0375365701	0.0016776139	-0.0013568694	-0.0086688049	0.0755801984	0.0905385361	-0.093965235	0.0411198606	0.012158105	0.0550278705	0.018680388	0.0365928503	0.0246277732	-0.0378242352	0.0031025871	0.0246669749	-0.0361458019	0.0098477348	0.0534599519	-0.1116632302	0.0716040574	0.0579844051	0.0585088025	0.004282465	-0.0033636871	-0.1551598731	0.0343488632	0.0287306039	-0.0634438354	-0.0227295711	-0.0020651853	0.0016775427	0.0057082976	0.0496296883	-0.0463288776	0.090210768	-0.0838379708	0.0217234331	0.0064550296	0.0269156839	-0.021613177	0.1007675438	0.0540092094	-0.0741560173	0.1169235806	-0.015921068	0.0626397946	-0.0439025358	-0.0296992358	-0.0249094822	-0.024335728	-0.1209547578	-0.0130778576	0.0329043197	0.0176144545	-0.0011657761	-0.021280417	-0.0252016949	0.0207076742	0.0646502397	0.0462977303	-0.0104940125	0.0677197449	-0.0352807712	0.0822561097	-0.0388005515	-0.0121209517	0.0552203366	-0.0335103437	0.0888061199	0.0869053842	0.0837675684	0.0794373389	0.0739763355	-0.0267789847759019	0.0022470228168316	0.0007171140256279	5.049111539361819e-06	0.0204900990608223	0.0585993581471626	0.0034338847752594	0.0004198441595223	-0.0936902852481722	-0.0426935493402354	0.0087778695498838	0.0018227391552671	-0.0005829594372263	0.0008470446017281	7.174845573167156e-07	3.398417054512044e-07	0.000603538794661	-0.0008754605034251	7.664310930573295e-07	3.642590766608528e-07	-0.0001338241417592	-0.0001358815812525	1.7908900917586457e-08	1.8463804123695675e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
