global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60
684.5121091676979	n/a	468556.8275972104	n/a	866.3109494244611	n/a	n/a	750494.6610927113	694.6838433536483	n/a	n/a	482585.64221659617	718.249746950211	657.8439483922043	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-1.0547539659455651e-05	n/a	n/a	1.1125059286778984e-10	-0.0137955024574409	n/a	n/a	0.0001903158880532	-0.0164540005013336	n/a	n/a	0.0002707341324978	0.000124000038445	n/a	1.5376009534361483e-08	n/a	-0.0001040000342433	n/a	n/a	1.0816007122607574e-08	6.450731537772708e-09	n/a	n/a	4.161193737241545e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684.3726816701597	-0.1394274975381222	468365.9674164058	0.019440027069743	861.6770501030816	-4.633899321379545	21.473022920681807	742487.3386743485	695.3655060567974	0.6816627031490725	0.4646640408645005	483533.18701362587	718.6121515089466	640.7466193345876	0.994537	26.779982	0.2788998947679378	0.1650259338730609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0080219427552776	-0.0080113952156181	6.418245330082929e-05	6.435156556895077e-05	0.0607187367066899	0.0745142391641308	0.0055523718382092	0.0036867649872563	0.1156612456057786	0.1321152461071122	0.0174544382539428	0.0133775237350802	-0.00085799966764	-0.000981999706085	7.361634296703504e-07	9.643234227510265e-07	-0.0004069995632016	-0.0003029995289583	9.180871454895168e-08	1.656486444462932e-07	-1.7459984669643182e-07	-1.8105057823420453e-07	3.277931187893981e-14	3.0485106466417496e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685.4979757799009	1.1252941097411622	469907.4747983416	1.2662868334181547	864.716583025897	3.039532922815397	9.23876038887871	747734.768959983	695.030132039388	-0.3353740174093218	0.1124757315532681	483066.8844426892	717.626607390373	630.8802692357438	0.919821	24.768095	0.3617001930260455	0.1850776543612349	-0.0712737842	-0.0776257601	-0.0078414662	0.0512808295	-0.079863261	0.0382143825	-0.0065754588	0.0504442886	0.0710538966	-0.081207837	0.0387987217	-0.0784303221	-0.0114347732	0.0296082287	-0.0163482919	0.105482213	0.0042613697	-0.0426973766	0.0299812346	-0.0634841877	0.0156705486	-0.1557523345	0.0307187035	-0.0151160977	0.0084380018	0.1166464825	-0.0745769172	0.0425532501	-0.0420675627	0.0782402776	-0.0076496277	0.0304856983	-0.0116422239	-0.0684535403	0.0593080103	-0.0073915083	0.0323934829	-0.060215202	0.0325200058	-0.0571672551	0.0180073791	-0.1496592903	0.1367679641	-0.0106790868	0.0142706072	-0.0197008798	0.0358810198	-0.0123711966	-0.0196115722	0.0231707665	-0.1077393905	0.0126551891	-0.0637737759	0.0017467478	-0.0659048827	0.0250400399	-0.0086272708	0.0010719756	-0.0453211834	0.0404794745	-0.0591508295	0.0044192171	-0.0613743603	0.0118104243	0.011708093	-0.0235298331	0.0568449122	-0.1165914541	0.0695385659	-0.0493996086	0.0014857473	-0.0914382238	0.0898008497	0.0897954458	0.0897864394	0.0897738311	0.0897576213	0.0	0.0	0.0227901028513173	0.0308120456065949	0.0009493821544628	0.0005193887879736	-0.0623391827618036	-0.1230579194684935	0.0151432515439142	0.0038861737074095	0.2472578573373809	0.1315966117316023	0.017317668219238	0.0611364480150726	-0.0003690431715174	0.0004889564961226	1.361928624436211e-07	2.390784551004901e-07	0.0004274627915721	0.0008344623547737	6.963274215344684e-07	1.827244381786126e-07	0.0002010788736441	0.0002012534734907	4.05029605921107e-08	4.0432713425979937e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.1803430975034	3.682367317602484	474969.5453119925	13.559829061746914	871.3982566550926	6.681673629195643	44.64476248708848	759334.9217015347	697.0225411874277	1.9924091480396555	3.969694213192106	485840.42292337934	719.4532467468543	639.0257169143621	0.962214	25.909626	0.2119106737416605	0.1351112836222947	-0.0668962647	-0.0371458962	0.0202894675	0.0601772205	0.0101010598	0.0573337355	0.0801273472	0.0130458637	0.0083112731	-0.1056393146	0.0268270547	-0.0327384383	-0.0644492504	0.0233684262	0.0002443289	0.0221068349	0.0672767616	0.0269851629	0.0442515126	-0.0436233636	0.0955674124	0.0149981123	-0.0097409048	0.0001423876	0.0371353338	0.0250208274	-0.0760849563	0.0928785025	-0.0931035214	0.0325537255	-0.04772996	0.0471327428	-0.0223180836	-0.0244220791	-0.0093205171	-0.0648451912	0.0856676446	-0.0833038467	-0.048457964	-0.0060573425	-0.0487391152	-0.0058608747	0.0558615175	-0.0439716193	-0.0236722525	0.0151462769	0.0060434784	0.1712126318	-0.0246521664	0.0253023774	-0.1106926042	-0.0181556225	-0.0866696018	0.0173716057	-0.05474225	-0.0290007989	-0.0550972241	0.0098123877	-0.0466800679	0.0546303814	-0.0866366192	0.0385466929	-0.0713355314	0.0484103561	-0.0761990345	0.0153310504	0.0019209878	0.0360727708	0.0168741988	0.0127106079	-0.0147758255	-0.0155185015	0.0897864394	0.0897378106	0.089656782	0.089543383	0.0893976544	0.0	0.0	0.0173746839597725	-0.0054154188915448	2.9326761770900327e-05	0.0003018796427019	0.0695452247786505	0.1318844075404541	0.0173934969522965	0.004836538289513	0.2576939649638845	0.0104361076265036	0.0001089123423919	0.0664061795788077	-0.0010239965239925	-0.0006549533524751	1.0485688811487228e-06	4.2896389391837285e-07	1.6324741558548794e-10	-0.0004274626283246	1.827242986142473e-07	2.6649718695341006e-20	6.078072474578061e-11	-0.0002010788128633	4.043268898254429e-08	3.6942965006223466e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690.8548908265818	1.6745477290784263	477280.4801790083	2.804110096961715	870.8465368200232	-0.5517198350694343	0.3043947764090438	758373.690691428	697.7231487886405	0.7006076012128233	0.4908510108771864	486817.59235553537	721.0768834267893	638.8226310674088	1.074474	28.932449	0.5560707828162321	0.362951330479118	-0.0492087339	-0.0727145505	-0.0033920517	0.0789200893	-0.064254782	-0.0889283515	0.0118309296	-0.0882262532	0.002350724	-0.001865722	-0.0504120815	-0.0835461635	-0.0375288423	0.0828622384	-0.0891763437	0.0780510649	0.0137174414	0.0255419123	0.0586433024	-0.0366917585	0.047539523	-0.0064924089	-0.0343319161	0.0223953074	-0.0019053475	-0.023636057	-0.0903836682	0.0179863327	0.0366687546	0.0835130551	-0.0066738341	0.1153195467	0.0345856788	-0.0725955588	0.0292544907	0.0401202097	0.0562845412	-0.0799776209	-0.0057831817	-0.0057390623	-0.0184768222	0.0350493399	-0.023200628	0.0264026614	-0.0237534726	0.0090488624	-0.0554216835	0.063958638	-0.0643067892	0.0528363609	-0.1186394746	-0.0344022921	-0.0890495767	0.0538170599	-0.1071474963	0.0531999111	-0.0185875155	0.0106450053	-0.0323428319	0.121228962	-0.0069273733	-0.0395907569	-0.1052871403	0.0369371207	0.0443492579	-0.0073582244	0.0210490071	-0.109281285	-0.0423803151	-0.0367359451	-0.1247803321	-0.0097273198	0.0897576213	0.0896225773	0.0893976544	0.0890830783	0.0886791643	0.0	0.0	0.0150874208280242	-0.0022872631317482	5.231572633855038e-06	0.0002276302672418	0.0582918541926602	-0.0112533705859902	0.0001266383495456	0.0033979402652183	0.0417232413280714	-0.2159707236358131	0.0466433534677767	0.0017408288669204	0.0037458733107223	0.0047698698347148	1.4031566859981648e-05	2.2751658240122195e-05	0.0010972604975858	0.0010972603343383	1.2039802413123828e-06	1.2039805995622372e-06	-0.0006640582794197	-0.0006640583402004	4.409734791897431e-07	4.4097339846585245e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692.016413717286	1.161522890704191	478886.71685413393	1.34913542562982	877.8113066496672	6.964769829644069	48.50801877992028	770552.6900819961	697.532761976454	-0.1903868121864889	0.0362471382545334	486551.9540305005	720.3138969175277	630.6390537569374	1.145067	30.83333	0.617019919900521	0.3479171502095413	-0.0725120809	-0.0696093584	0.0705151544	0.034941099	0.0158409184	0.0275448313	-0.0458643453	-0.0546959313	-0.0980880618	-0.0033586448	-0.0483155647	-0.0781662209	-0.1016445831	0.0375038076	-0.0500728557	-0.0356674053	0.0226151855	-0.0070125485	0.0472689802	-0.013672686	0.2287111127	-0.0322168561	-0.1424794519	-0.0113786174	0.0313906888	0.003751751	-0.0162839396	0.0362165231	0.0778248084	0.0775149929	-0.0663343367	0.0825429389	-0.0007812865	-0.0152027879	-0.0628163282	-0.1360100079	0.2191653701	-0.1033647759	0.0486644929	0.0736055812	-0.0589687401	0.0242914331	-0.0554505714	0.0274837083	-0.0761440128	0.0612912068	-0.062527214	0.0659287522	-0.0276110918	0.0150539311	-0.1590776074	-0.0197865496	-0.1336238298	0.0372022229	-0.0777411881	-0.011174771	-0.1635433862	0.0100981075	-0.0825527342	0.039116574	-0.0798356986	0.0067752058	-0.04178899	0.0187148036	0.046444487	0.0940115405	0.0351998399	0.0412218052	-0.0560820218	0.0523536472	-0.0532095116	0.0931911221	0.0897143998	0.0894498198	0.0890094308	0.0883940986	0.0876050324	0.0	0.0	-0.0094447429869575	-0.0245321638149817	0.000601827061445	8.920317008968289e-05	0.2107273492934496	0.1524354951007894	0.0232365801666227	0.0444060157402435	0.2856622979792362	0.2439390566511648	0.0595062633598601	0.0816029484867779	0.0006218183432357	-0.0031240549674866	3.8665805198439074e-07	9.759719439877702e-06	0.0013216161831062	0.0002243556855204	5.0335473625328667e-08	1.746669335448201e-06	-0.0012379117130844	-0.0005738534336647	3.293077633287664e-07	1.532425409391554e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.4103794884271	-2.6060342288589027	475286.67134637706	6.791414401984215	872.9145043267145	-4.896802322952794	23.97867299007588	761979.7318639535	697.3311554708598	-0.2016065055942135	0.0406451830979096	486270.7403903245	719.4998117332634	632.3276068649012	0.8741109999999999	23.537268	0.2309439937879752	0.176770924672832	-0.0800860845	-0.0571249574	0.0441513987	0.0616023044	0.0274689747	0.0092524608	-0.0167171333	-0.0566211298	-0.0317158899	-0.0575865747	-0.0631351321	-0.0504368979	-0.0944944915	0.0618768049	-0.0455469318	0.0466031568	0.0428032799	-0.0296341387	0.0693527882	-0.037290599	0.1303572967	-0.0559666166	-0.1213770902	0.0455082557	0.0142392388	0.0509093688	-0.0323649198	0.0217321344	0.0432272856	0.0501288971	-0.0705678163	0.096293847	-0.0077391781	-0.0898700457	-0.001735064	-0.0699261004	0.1093464618	-0.1270707877	0.05397727	0.0312316265	-0.068294754	-0.0331316217	-0.0742974886	0.0519352381	-0.0748453799	0.0683368477	0.0211400464	0.0176985345	-0.0250411133	0.0139445504	-0.1675619841	-0.0216534065	-0.1188946263	0.0193643917	-0.1462417	0.0081597112	-0.0659890432	-0.0010206617	-0.0326268895	0.0331825963	-0.0535574432	0.0148568416	-0.0145660723	-0.0231480826	0.030143261	0.0703741305	0.003901754	-0.0393237915	-0.0211496851	-0.0165239182	-0.1300215404	0.0741427694	0.089656782	0.0892196489	0.0884926719	0.0874782125	0.0861795664	0.0	0.0	-0.0183009341446478	-0.0088561911576902	7.843212182155181e-05	0.0003349241905667	0.0409376974527759	-0.1697896518406737	0.0288285258721771	0.001675895072735	0.3304818665945674	0.0448195686153312	0.0020087937308643	0.1092182641478294	0.0005288535960847	-9.2964747151e-05	2.7968612609171897e-07	8.64244421284936e-09	0.0013781741467926	5.655796368640004e-05	3.1988032563521453e-09	1.899363978887511e-06	-0.0012378627804362	4.8932648200094096e-08	2.3944040598741712e-15	1.53230426318924e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688.2678322266327	-1.142547261794448	473712.6088779482	1.3054142454339903	866.4883018211082	-6.426202505606284	41.29607864306048	750801.9771928278	695.9898215588228	-1.3413339120370438	1.7991766635806	484401.831713482	718.2050191993537	635.8561866396949	0.693946	18.685944	0.2006025534251075	0.0948247366329057	-0.072500255	-0.0596589522	0.0335771384	0.0326449577	-0.0367223387	-0.0144941662	0.003455698	-0.0095333109	-0.014030291	-0.0838021635	-0.0854126062	-0.0594428845	-0.0735533066	0.0637033429	-0.0234692133	0.0283965102	0.0026032843	-0.054030805	0.0361160471	-0.0140636821	0.1179574387	-0.0441950385	-0.149296391	-0.0058155062	0.0275873618	-0.0151607536	0.0110966919	0.0182324234	0.016438278	0.0581358424	-0.0535376522	0.0758791911	-0.0272725276	-0.0775517303	-0.0375659939	-0.0716950128	0.1003352005	-0.0863529794	0.0674257	0.0361238014	-0.0469621873	-0.0415378017	-0.0628132453	0.0129362498	-0.100111346	-0.0044351978	-0.0092235102	-0.0312753093	-0.0215718347	0.017360574	-0.1565437967	-0.0097782405	-0.1132236923	0.0083125212	-0.1189835644	0.0260799801	-0.0629312842	-0.0014633803	-0.0644410627	0.0367482394	-0.0715091593	0.0200398961	-0.0335558634	-0.0030620743	0.0489417444	0.0763598083	0.0053636781	-0.0689212726	-0.0142663684	-0.0102388189	-0.0909374302	0.0567341578	0.0895847771	0.0889322125	0.0878481238	0.0863377711	0.0844084831	0.0	0.0	-0.016043896417571	0.0022570377270767	5.094219301447998e-06	0.0002574066122577	0.0846870022087955	0.0437493047560196	0.001914001666635	0.0071718883431125	0.3135795833203261	-0.0169022832742413	0.0002856871798826	0.0983321550753493	-2.9984386475800923e-05	-0.0005588379825605	8.990634323301932e-10	3.122998907522907e-07	0.0003250012195725	-0.0010531729272201	1.109173214629354e-06	1.0562579272361237e-07	-9.599513686140318e-05	0.0011418676435747	1.303861715443059e-06	9.215066301039528e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688.3468210438572	0.0789888172245127	473821.3460411839	0.0062392332465274	867.9483298972801	1.460028076171966	2.131681983210412	753334.3033714779	696.5600127797068	0.5701912208839985	0.3251180283731848	485195.85140366526	717.326026304746	635.271356128511	0.912936	24.582693	0.3267284575709097	0.2154288338340274	-0.0748969942	-0.0506965865	0.0472009493	0.0524889584	-0.0654694226	0.063937322	-0.0625949917	-0.014138701	-0.0184886772	-0.0726136717	-0.0002865253	-0.0536485238	-0.0646312754	0.0199608666	0.0130919213	0.1275952066	-0.0174813353	-0.0468043628	0.0133372271	-0.0531273651	0.0982097419	-0.0437289007	-0.0710171139	0.0563422138	0.0585132097	-0.0198181761	0.1126339611	-0.0101384026	-0.0770777084	0.0528260951	-0.0696370019	0.0103189373	-0.0470804189	-0.1471346811	-0.0054070361	-0.0399882654	0.0896479402	-0.0306701292	0.0518730094	-0.0300939394	-0.0526791612	-0.0898175354	0.0159642487	0.037740678	0.0042040495	0.0276166651	0.0214891449	-0.0741401675	-0.0026473494	0.0141897371	-0.1462152502	0.0133854989	-0.0748126544	0.0360355602	-0.145943226	-0.0019131054	-0.0245611244	0.0001862625	-0.0240282782	0.0241499459	-0.0642588639	0.0564361494	0.0223266105	-0.0265855121	0.0095837542	0.0034355136	0.0338890191	-0.0806370059	0.066406247	-0.0463651081	-0.0505835634	0.0266673072	0.0894983966	0.088587695	0.0870767173	0.0849757019	0.0822988853	0.0	0.0	-0.0161542731611916	-0.0001103767436205	1.2183025532287212e-08	0.0002609605413663	-0.1035385200408001	-0.1882255222495956	0.035428847226133	0.0107202251322391	0.3452339702227505	0.0316543869024243	0.0010020002101683	0.1191864941957629	-0.0011409422315362	-0.0011109578450603	1.3017491757028035e-06	1.2342273335012458e-06	0.001340047213985	0.0010150459944125	1.030318370772861e-06	1.7957265357089609e-06	-8.723554282892066e-05	8.759594032482521e-06	7.67304876139034e-11	7.610039932656451e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.343059875293	0.9962388314357896	475193.85419823177	0.9924918092605474	872.743015882704	4.7946859854238255	22.98901369881964	761680.3717720377	696.9623090579186	0.4022962782117929	0.1618422954630602	485756.4602473456	718.7152973930956	643.1811957376781	0.928074	24.990334	0.3220013272807389	0.1794324973631719	-0.0563564595	-0.0597354067	0.0303128217	0.0322018296	-0.001801783	-0.0176114168	-0.0556499018	0.0193683296	-0.0184640893	-0.0926147957	0.0143818219	-0.0674991961	-0.0525552141	0.0182674322	0.0221020895	0.0286086573	0.0023571339	-0.0654664564	-0.0143456101	-0.1266528707	0.1095173113	-0.0405908556	-0.0162292512	0.0542313103	0.0927044071	-0.0330448107	0.0521959343	-0.0130732814	0.0054147224	0.064391367	-0.0487877848	0.0131767558	-0.0444411597	-0.0686855928	-0.0564065503	-0.0651366547	0.0571513021	-0.0015715855	0.0507345857	-0.0799091824	-0.1188070874	-0.050607798	0.0059460094	0.0737257216	0.0210776927	-0.0479543831	-0.008536437	-0.0217012876	-0.012006124	0.0136156049	-0.1018896178	0.0219290324	-0.0847227403	0.0019732253	-0.0694286408	0.0127978971	-0.0592516415	-0.0010397179	-0.048065368	0.068081465	-0.0667352725	0.0472526412	-0.0330493093	-0.0070178306	0.0308478063	0.0323352127	0.0027466799	0.0109040235	0.0330597699	-0.0329919484	0.0723720337	0.0213647009	0.0893976544	0.0881863176	0.0861795664	0.0833955012	0.0798592334	0.0	0.0	-0.0245352134578098	-0.0083809402966182	7.02401602554788e-05	0.0006019766994202	0.0374788529588698	0.1410173729996699	0.019885899487728	0.0014046644191125	0.2529411809976736	-0.0922927892250768	0.0085179589429444	0.0639792410444978	-0.0012399020372463	-9.89598057101e-05	1.5373570619675252e-06	9.793043146180742e-09	0.0003298626178629	-0.0010101845961221	1.0204729182423709e-06	1.088093466633656e-07	-0.0005842956361842	-0.0004970600933552	2.4706873640635905e-07	3.41401390463899e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
